,Food label,Substitution label
9,"BEEF,PLATE STK,BNLE,INSDE SKRT,LN,0"" FAT,ALL GRDS,CKD,GRLD","BEEF,RND,EYE OF RND RST,BNLESS,LN & FT,0"" FAT,CHOIC,CKD,RSTD"
3,"BEEF,PLATE STEAK,BNLESS,OUTSIDE SKIRT,LN,0"" FAT,SEL,CKD,GRLD","BEEF,RIB EYE STEAK,BONE-IN,LIP-ON,LN,1/8"" FAT,SEL,CKD,GRILD"
6,"BEEF,PLATE STEAK,BNLESS,OUTSIDE SKIRT,LN,0"" FAT,SEL,CKD,GRLD","BEEF,SHANK CROSSCUTS,LN,1/4""FAT,CHOIC,RAW"
1,"BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN,0"" FAT,CHOIC,CKD,GRILLE","BEEF,NZ,IMP,RUMP CENTRE,LN,RAW"
7,"BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN,0"" FAT,CHOIC,CKD,GRILLE","BEEF,TENDERLOIN,STEAK,LN,1/8"" FAT,ALL GRDS,CKD,BRLD"
3,"BEEF,RIB,BACK RIBS,BONE-IN,LN,0"" FAT,CHOIC,CKD,BRSD","BEEF,NZ,IMP,RUMP CENTRE,LN & FAT,CKD,FAST FRIED"
5,"BEEF,RIB,BACK RIBS,BONE-IN,LN,0"" FAT,CHOIC,CKD,BRSD","BEEF,SHRT LOIN,PRTRHS STEAK,LN,0"" FAT,CHOIC,CKD,BRLD"
1,"BEEF,RIB EYE STK,BN-IN,LIP-ON,LN & FT,1/8"" FT,AL GDS,CKD,GRL","BEEF,CHK EYE CNTRY-STYLE RIBS,BNL,LN & FAT,0"" FAT,ALL GR,RAW"
8,"BEEF,RIB EYE STK,BN-IN,LIP-ON,LN & FT,1/8"" FT,AL GDS,CKD,GRL","BEEF,LOIN,TOP SRL CP STK,BNLS,LN & FT,1/8"" FT,ALGDS,CKD,GRLD"
3,"BEEF,RIB EYE RST,BNE-IN,LIP-ON,LN & FAT,1/8"" FT,CHC,CKD,RST","BEEF,TOP LOIN PETITE RST,BNLESS,LN,1/8"" FAT,CHOIC,CKD,RSTD"
8,"BEEF,RIB EYE RST,BNE-IN,LIP-ON,LN & FAT,1/8"" FT,CHC,CKD,RST","BEEF,RND,TOP RND,LN&FAT,1/8""FAT,PRIME,RAW"
3,"BEEF,RIB EYE RST,BNE-IN,LP-ON,LN & FT,1/8"" FT,AL GRD,CKD,RST","BEEF,TENDERLOIN,STEAK,LN,1/8"" FAT,CHOIC,RAW"
6,"BEEF,RIB EYE RST,BNE-IN,LP-ON,LN & FT,1/8"" FT,AL GRD,CKD,RST","BEEF,RND,FULL CUT,LN&FAT,1/8""FAT,CHOIC,RAW"
3,"BEEF,RIB EYE STK/RST,BONE-IN,LIP-ON,LN & FAT,1/8"" FAT,SEL,RW","BEEF,SHRT LOIN,PRTRHS STEAK,LN,1/8"" FAT,CHOIC,CKD,GRILLED"
9,"BEEF,RIB EYE STK/RST,BONE-IN,LIP-ON,LN & FAT,1/8"" FAT,SEL,RW","USDA COMMODITY,BF,PATTIES (100%),FRZ,RAW"
5,"BEEF,GROUND,UNSPEC FAT CONTENT,CKD","BEEF,TOP SIRLOIN,STEAK,LN,1/8"" FAT,SEL,RAW"
6,"BEEF,GROUND,UNSPEC FAT CONTENT,CKD","BEEF,RND,KNUCKLE,TIP CNTR,STEAK,LN & FAT,0"" FAT,CHOIC,RAW"
8,"BEEF,PLATE STK,BNLS,OTSDE SKRT,LN & FAT,0"" FAT,SEL,CKD,GRILD","BEEF,RIBEYE CAP STEAK,BNLESS,LN,0"" FAT,SEL,RAW"
9,"BEEF,PLATE STK,BNLS,OTSDE SKRT,LN & FAT,0"" FAT,SEL,CKD,GRILD","BEEF,RND,EYE OF RND RST,BNLESS,LN,0"" FAT,ALL GRDS,CKD,RSTD"
0,"BEEF,PLATE STEAK,BNLESS,OUTSIDE SKIRT,LN & FAT,0"" FAT,SEL,RW","BEEF,BRISKET,WHL,LN,ALL GRDS,RAW"
2,"BEEF,PLATE STEAK,BNLESS,OUTSIDE SKIRT,LN & FAT,0"" FAT,SEL,RW","BEEF,LOIN,TENDERLOIN STEAK,BNLESS,LN,0"" FAT,SEL,RAW"
0,"BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN & FAT,0"" FAT,CHOIC,RAW","BEEF,LOIN,TENDERLOIN RST,BNLESS,LN,0"" FAT,CHOIC,CKD,RSTD"
1,"BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN & FAT,0"" FAT,CHOIC,RAW","BF,CHK,SHLDR CLOD,TOP BLADE,STEAK,LN & FAT,0"" FAT,CHOIC,RAW"
4,"BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN & FAT,0"" FAT,SEL,RAW","BEEF,BRISKET,FLAT HALF,BNLESS,LN & FAT,0"" FAT,ALL GRDS,RAW"
7,"BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN & FAT,0"" FAT,SEL,RAW","BEEF,SHRT LOIN,PRTRHS STEAK,LN,1/8"" FAT,SEL,CKD,GRILLED"
2,"BEEF,LOIN,TOP SRLN CAP STK,BLS,LN & FAT,1/8"" FAT,CHC,CKD,GLD","BEEF,RND,TOP RND,STEAK,LN,1/8"" FAT,CHOIC,CKD,BRLD"
3,"BEEF,LOIN,TOP SRLN CAP STK,BLS,LN & FAT,1/8"" FAT,CHC,CKD,GLD","BEEF,LOIN,TOP SIRLN CAP STK,BNLS,LN & FAT,1/8"" FAT,AL GDS,RW"
1,"BEEF,TOP LOIN FILET,BNLS,LN & FAT,1/8"" FAT,ALL GRDS,CKD,GRLD","BEEF,RIBEYE PETITE RST,BNLESS,LN,0"" FAT,CHOIC,CKD,RSTD"
5,"BEEF,TOP LOIN FILET,BNLS,LN & FAT,1/8"" FAT,ALL GRDS,CKD,GRLD","BEEF,BRISKET,FLAT HALF,LN,1/8"" FAT,ALL GRDS,RAW"
1,"BEEF,TOP LOIN PET RST,BNLS,LN & FAT,1/8"" FAT,AL GDS,CKD,RSTD","BEEF,RND,BTTM RND,STEAK,LN,1/8"" FAT,SEL,CKD,BRSD"
5,"BEEF,TOP LOIN PET RST,BNLS,LN & FAT,1/8"" FAT,AL GDS,CKD,RSTD","BEEF,RND,BTTM RND,RST,LN,0"" FAT,ALL GRDS,CKD,RSTD"
0,"BEEF,AUSTRALIAN,GRASS-FED,GROUND,85% LN / 15% FAT,RAW","BEEF,RND,TOP RND,LN&FAT,0""FAT,CHOIC,CKD,BRSD"
7,"BEEF,AUSTRALIAN,GRASS-FED,GROUND,85% LN / 15% FAT,RAW","BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8""FAT,SEL,RAW"
5,"BEEF,AUSTRALIAN,WAGYU,EXTERNAL FAT,MRBL SCR 4/5,RAW","BEEF,RND,EYE OF RND RST,BNLESS,LN,0"" FAT,CHOIC,RAW"
7,"BEEF,AUSTRALIAN,WAGYU,EXTERNAL FAT,MRBL SCR 4/5,RAW","BEEF,RIB EYE STEAK,BNLS,LIP-ON,LN & FAT,1/8"" FAT,CHC,CKD,GRD"
2,"BEEF,ASTRLN,WGYU,LOIN,TOP LN STK/RST,BNLS,LN, MRBL SCR 9,RAW","BEEF,RND,KNUCKLE,TIP SIDE,STEAK,LN & FAT 0"" FAT,SEL,RAW"
6,"BEEF,ASTRLN,WGYU,LOIN,TOP LN STK/RST,BNLS,LN, MRBL SCR 9,RAW","BEEF,LOIN,TOPLOINSTK,BNLS,LIP OFF,LN FAT,0"" FT,SEL,CKD,GRLD"
1,"BEEF,LN,TP LN STK,BNLESS,LIPON,LN & FAT,1/8"" FAT,ALL GRDS,RW","BF,RND,OUTSIDE RND,BTTM RND,STEAK,LN & FAT,0"" FAT,CHOIC,RAW"
4,"BEEF,LN,TP LN STK,BNLESS,LIPON,LN & FAT,1/8"" FAT,ALL GRDS,RW","BEEF,ASTRLN,GRSFD,RND,TOP RND CAP-OFF STEAK/RST,BNLSS,LN,RAW"
1,"BEEF,LN,TP LN STK,BNLESS,LIPON,L & F,1/8 FAT,A GRDS, GRILLED","BEEF,GROUND,75% LN MEAT / 25% FAT,LOAF,CKD,BKD"
8,"BEEF,LN,TP LN STK,BNLESS,LIPON,L & F,1/8 FAT,A GRDS, GRILLED","BEEF,CHK EYE CNTRY-STYLE RIBS,BNL,LN & FAT,0"" FAT,ALL GR,RAW"
1,"BEEF,NZ,IMP,INTERMUSCULAR FAT,CKD","BEEF,RND,BTTM RND,RST,LN,1/8"" FAT,CHOIC,RAW"
7,"BEEF,NZ,IMP,INTERMUSCULAR FAT,CKD","BEEF,RND,EYE OF RND RST,BNLESS,L & F,0"" FAT,A GRDS,CKD,RSTD"
5,"BEEF,NZ,IMP,STRIPLOIN,LN,CKD,FAST FRIED","BEEF,RND,TIP RND,RST,LN & FAT,0"" FAT,ALL GRDS,RAW"
6,"BEEF,NZ,IMP,STRIPLOIN,LN,CKD,FAST FRIED","BEEF,RND,EYE OF RND RST,BNLESS,LN,0"" FAT,SEL,RAW"
6,"BEEF,NZ,IMP,CHUCK EYE ROLL,LN & FAT,CKD,BRSD","BEEF,CHUCK,MOCK TENDER STK,LN & FAT,0"" FAT,ALL GRDS,CKD,BRLD"
9,"BEEF,NZ,IMP,CHUCK EYE ROLL,LN & FAT,CKD,BRSD","BEEF,RND,EYE OF RND,RST,LN,1/8"" FAT,CHOIC,CKD,RSTD"
0,"BEEF,NZ,IMP,FLANK,LN & FAT,CKD,BRSD","BEEF,CHUCK EYE COUNTRY-STYLE RIBS,BNLESS,LN,0"" FAT,CHOIC,RAW"
1,"BEEF,NZ,IMP,FLANK,LN & FAT,CKD,BRSD","BEEF,RND,EYE OF RND STEAK,BNLESS,LN & FT,0"" FAT,ALL GRDS,RAW"
6,"BEEF,NZ,IMP,OYSTER BLADE,LN & FAT,CKD,BRSD","BEEF,BRISKET,FLAT HALF,LN,1/8"" FAT,ALL GRDS,CKD,BRSD"
9,"BEEF,NZ,IMP,OYSTER BLADE,LN & FAT,CKD,BRSD","BEEF,SHRT LOIN,PRTRHS STEAK,LN,1/8"" FAT,SEL,RAW"
0,"USDA COMMODITY,BF PATTIES W/VPP,FRZ,CKD","BEEF,SHLDR STEAK,BNLESS,LN & FAT,0"" FAT,CHOIC,CKD,GRILLED"
7,"USDA COMMODITY,BF PATTIES W/VPP,FRZ,CKD","BF,CHK,CLD,SHDR TNDR,MED,LN & FAT,0"" FAT,ALL GRDS,CK,GRLD"
5,"USDA COMMODITY,BF,PATTIES (100%),FRZ,CKD","BEEF,RND,EYE OF RND,RST,LN,1/8"" FAT,CHOIC,RAW"
8,"USDA COMMODITY,BF,PATTIES (100%),FRZ,CKD","BEEF,RIB EYE STEAK,BONE-IN,LIP-ON,LN,1/8"" FAT,SEL,CKD,GRILD"
1,"USDA COMMODITY,BF PATTIES W/VPP,FRZ,RAW","BF,CHK,SHLDR CLOD,TOP BLADE,STEAK,LN & FAT,0"" FAT,CHOIC,RAW"
9,"USDA COMMODITY,BF PATTIES W/VPP,FRZ,RAW","BEEF,LOIN,TENDERLOIN RST,BNLESS,LN,0"" FAT,CHOIC,CKD,RSTD"
7,"BEEF,CHUCK,TOP BLADE,LN & FAT,0"" FAT,CHOIC,CKD,BRLD","BEEF,SHLDR POT RST OR STEAK,BNLESS,LN,0"" FAT,ALL GRDS,RAW"
9,"BEEF,CHUCK,TOP BLADE,LN & FAT,0"" FAT,CHOIC,CKD,BRLD","BEEF,RND,BTTM RND,RST,LN,1/8"" FAT,ALL GRDS,RAW"
5,"BEEF,CHUCK,CLOD RST,LN & FAT,0"" FAT,CHOIC,CKD,RSTD","BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN,0"" FAT,ALL GRDS,RAW"
6,"BEEF,CHUCK,CLOD RST,LN & FAT,0"" FAT,CHOIC,CKD,RSTD","BEEF,TOP SIRLOIN,STEAK,LN,0"" FAT,ALL GRDS,CKD,BRLD"
1,"BEEF,CHUCK,CLOD RST,LN & FAT,0"" FAT,SEL,CKD,RSTD","BEEF,CHCK,MCK TENDER STK,LN & FAT,0"" FAT,USDA CHOIC,CKD,BRLD"
8,"BEEF,CHUCK,CLOD RST,LN & FAT,0"" FAT,SEL,CKD,RSTD","BEEF,RND,KNUCKLE,TIP SIDE,STEAK,LN & FAT 0"" FAT,SEL,RAW"
4,"BEEF,PLATE,OUTSIDE SKIRT,LN & FAT,0"" FAT,ALL GRDS,CKD,BRLD","BEEF,LN,TP LN STEAK,BNLESS,LIP-ON,LN & FAT,1/8"" FAT,SEL,RAW"
6,"BEEF,PLATE,OUTSIDE SKIRT,LN & FAT,0"" FAT,ALL GRDS,CKD,BRLD","BEEF,RIB,SML END (RIBS 10-12),LN,1/8"" FAT,CHOIC,RAW"
1,"BEEF,GROUND,75% LN MEAT / 25% FAT,PATTY,CKD,BRLD","BEEF,RND,EYE OF RND STEAK,BNLESS,LN & FT,0"" FAT,ALL GRDS,RAW"
9,"BEEF,GROUND,75% LN MEAT / 25% FAT,PATTY,CKD,BRLD","BEEF,RND,EYE OF RND,RST,LN & FAT,1/8"" FAT,ALL GRDS,RAW"
2,"BEEF,GROUND,75% LN MEAT / 25% FAT,LOAF,CKD,BKD","BEEF,LN,TP LN STK,BNLESS,LIPON,L & F,1/8 FAT,A GRDS, GRILLED"
9,"BEEF,GROUND,75% LN MEAT / 25% FAT,LOAF,CKD,BKD","BF,CHUCK,CLOD,TOP BLADE,STK,LN & FAT,0"" FAT,ALL,CKD,GRLD"
1,"BEEF,BTTM SIRLOIN,TRI-TIP RST,LN,0"" FAT,SEL,CKD,RSTD","BEEF,NZ,IMP,KIDNEY,RAW"
5,"BEEF,BTTM SIRLOIN,TRI-TIP RST,LN,0"" FAT,SEL,CKD,RSTD","BEEF,CHUCK,MOCK TENDER STK,LN & FAT,0"" FAT,ALL GRDS,CKD,BRLD"
2,"BEEF,BRISKET,FLAT HALF,LN & FAT,1/8"" FAT,CHOIC,RAW","BEEF,RIBEYE PETITE RST,BNLESS,LN,0"" FAT,ALL GRDS,CKD,RSTD"
8,"BEEF,BRISKET,FLAT HALF,LN & FAT,1/8"" FAT,CHOIC,RAW","BEEF,RND,BTTM RND,STEAK,LN & FAT,0"" FAT,ALL GRDS,CKD,BRSD"
5,"PACE,SALSA VERDE","SOUP,CRM OF ASPARAGUS,CND,COND"
6,"PACE,SALSA VERDE","PREGO PASTA,TOMATO,BASIL & GARLIC ITAL SAU,RTS"
1,"GIRL SCOUTS,CHALET COOKIES","BREAD STUFFING,BREAD,DRY MIX"
8,"GIRL SCOUTS,CHALET COOKIES","WAFFLES,CHOC CHIP,FRZ,RTH"
6,"GIRL SCOUTS,TAGALONGS COOKIES","BREAD,WHEAT"
8,"GIRL SCOUTS,TAGALONGS COOKIES","AUSTIN,PNUT BUTTER ON CHS CRACKERS,SANDWICH-TYPE,RED FAT"
2,"KEEBLER,CHIPS DELUXE,MINI CHOC CHIP COOKIES","CROISSANTS,CHEESE"
5,"KEEBLER,CHIPS DELUXE,MINI CHOC CHIP COOKIES","KELLOGG'S,EGGO,NUTRI-GRAIN FRZ FRUIT PIZZA,STRAWBERRY GRANOL"
4,"KEEBLER,CHIPS DELUXE,OATMEAL CHOC CHIP COOKIES","BREAD,EGG"
6,"KEEBLER,CHIPS DELUXE,OATMEAL CHOC CHIP COOKIES","TOASTER PASTRIES,FRUIT"
2,"KEEBLER,CHIPS DELUXE,RAINBOW CHOC CHIP COOKIES,BITE SIZE","AUSTIN,PB & J CRACKERS,SANDWICH-TYPE"
5,"KEEBLER,CHIPS DELUXE,RAINBOW CHOC CHIP COOKIES,BITE SIZE","KEEBLER,TOWN HOUSE,RED FAT CRACKERS"
1,"KEEBLER,FUDGE SHOPPE,MINT CREME MIDDLES,CHOC GRAHAM COOKIES","BAGELS,PLN,ENR,WO/CA PROP (INCL ONION,POPPY,SESAME)"
5,"KEEBLER,FUDGE SHOPPE,MINT CREME MIDDLES,CHOC GRAHAM COOKIES","PIE,VANILLA CRM,PREP FROM RECIPE"
5,"KEEBLER,FUDGE SHOPPE,COCNT DREAMS COOKIES","BREAD,RED-CAL,WHEAT"
6,"KEEBLER,FUDGE SHOPPE,COCNT DREAMS COOKIES","PIE CRUST,COOKIE-TYPE,PREP FROM RECIPE,VANILLA WAFER,CHILLED"
1,"KEEBLER,FUDGE SHOPPE,DELUXE GRAHAMS COOKIES","KELLOGG'S,SPL K,CRACKER CHIPS,SOUR CRM & ONION"
8,"KEEBLER,FUDGE SHOPPE,DELUXE GRAHAMS COOKIES","JACKSON'S,OLD FASHIONED LEMON JUMBLE COOKIES"
1,"KEEBLER,FUDGE SHOPPE,TRIPLE FUDGE FILLED COOKIES","COOKIES,LADYFINGERS,WO/LEMON JUC&RIND"
4,"KEEBLER,FUDGE SHOPPE,TRIPLE FUDGE FILLED COOKIES","BREAD,PROT,TSTD (INCL GLUTEN)"
0,"KEEBLER,FUDGE SHOPPE,FUDGE-DIPPED ICE CRM CUPS","KEEBLER,WHEATABLES,NUT CRISP CRACKERS,RSTD ALMOND"
3,"KEEBLER,FUDGE SHOPPE,FUDGE-DIPPED ICE CRM CUPS","COOKIES,MARSHMLLW,CHOCOLATE-COATED (INCL MARSHMLLW PIES)"
2,"KEEBLER,FUDGE SHOPPE,FUDGE GRAHAMS,1/2 DIPPED,RED FAT","USDA CMDTY,BAKERY,FLR MIX LOW-FAT"
6,"KEEBLER,FUDGE SHOPPE,FUDGE GRAHAMS,1/2 DIPPED,RED FAT","PIE,CHERRY,COMMLY PREP"
1,"KEEBLER,FUDGE SHOPPE,JUMBO FUDGE STKS,VANILLA","DANISH PASTRY,FRUIT,UNENR (INCL APPL,CINN,RAISIN,STRAWBERRY)"
5,"KEEBLER,FUDGE SHOPPE,JUMBO FUDGE STKS,VANILLA","COOKIES,PNUT BUTTER SNDWCH,SPL DIETARY"
0,"KEEBLER,FUDGE SHOPPE,JUMBO FUDGE STKS,PNUT BUTTER","CRACKERS,RYE,SANDWICH-TYPE W/CHS FILLING"
5,"KEEBLER,FUDGE SHOPPE,JUMBO FUDGE STKS,PNUT BUTTER","PANCAKES,PLN,DRY MIX,COMPLETE,PREP"
0,"KEEBLER,GINGERBREAD MEN COOKIES,HOLIDAY","CAKE,WHITE,DRY MIX,SPL DIETARY (INCL LEMON-FLAVORED)"
9,"KEEBLER,GINGERBREAD MEN COOKIES,HOLIDAY","KELLOGG'S,EGGO,FIBERPLUS WAFFLES,BTTRMLK"
6,"KEEBLER,READY CRUST,CHOC PIE CRUST","PIE,PEACH"
8,"KEEBLER,READY CRUST,CHOC PIE CRUST","CREAM PUFF SHELL,PREP FROM RECIPE"
7,"KEEBLER,100 CAL RIGHT BITES,FUDGE SHOPPE,FUDGE COVERED PRETZ","ARCHWAY Home Style Cookies, Chocolate Chip Ice Box"
9,"KEEBLER,100 CAL RIGHT BITES,FUDGE SHOPPE,FUDGE COVERED PRETZ","CROISSANTS,CHEESE"
2,"KEEBLER,100 CAL RIGHT BITES,FUDGE SHOPPE,MINI FUDGE STRIPES","CAKE,BOSTON CRM PIE,COMMLY PREP"
5,"KEEBLER,100 CAL RIGHT BITES,FUDGE SHOPPE,MINI FUDGE STRIPES","KELLOGG'S,EGGO,FIBERPLUS WAFFLES,BTTRMLK"
2,"KEEBLER,100 CAL RIGHT BITES,SANDIES SHORTBREAD COOKIES","CRACKERS,SALTINES,LO SALT (INCL OYSTER,SODA,SOUP)"
6,"KEEBLER,100 CAL RIGHT BITES,SANDIES SHORTBREAD COOKIES","KELLOGG'S,EGGO,PANCAKES,BLUEBERRY"
5,"KEEBLER,SANDIES,CASHEW SHORTBREAD COOKIES","ROLLS,HARD (INCL KAISER)"
7,"KEEBLER,SANDIES,CASHEW SHORTBREAD COOKIES","BISCUITS,MXD GRAIN,REFR DOUGH"
5,"KEEBLER,SOFT BATCH,CHOC CHIP COOKIES","MURRAY,SUGAR FREE,FUDGE DIPPED MINT COOKIES"
9,"KEEBLER,SOFT BATCH,CHOC CHIP COOKIES","CRACKERS,SALTINES,LO SALT (INCL OYSTER,SODA,SOUP)"
6,"KEEBLER,TOWN HOUSE,BISTRO MULTIGRAIN CRACKERS","COOKIES,GRAHAM CRACKERS,PLN OR HONEY,LOWFAT"
8,"KEEBLER,TOWN HOUSE,BISTRO MULTIGRAIN CRACKERS","CREAM PUFF SHELL,PREP FROM RECIPE"
1,"KELLOGG'S,POP-TARTS,FRSTD CINN ROLL TOASTER PASTRIES","COOKIES,VANILLA WAFERS,HIGHER FAT"
3,"KELLOGG'S,POP-TARTS,FRSTD CINN ROLL TOASTER PASTRIES","BEAR NAKED,DOUBLE CHOC COOKIES"
3,"KELLOGG'S,POP-TARTS,FRSTD SUGAR COOKIE TOASTER PASTRIES","MURRAY,HONEY GRAHAM"
9,"KELLOGG'S,POP-TARTS,FRSTD SUGAR COOKIE TOASTER PASTRIES","LEAVENING AGENTS,BAKING SODA"
0,"KELLOGG'S,POP-TARTS MINI CRISPS,FRSTD CHOC BKD BITES","KASHI,TLC,PITA CRISPS,SEA SALT"
7,"KELLOGG'S,POP-TARTS MINI CRISPS,FRSTD CHOC BKD BITES","PIE,CHERRY,COMMLY PREP"
3,"KELLOGG'S,POP-TARTS MINI CRISPS,FRSTD STRAWBERRY BKD BITES","CHEESECAKE PREP FROM MIX,NO-BAKE TYPE"
8,"KELLOGG'S,POP-TARTS MINI CRISPS,FRSTD STRAWBERRY BKD BITES","CRACKERS,SALTINES (INCL OYSTER,SODA,SOUP)"
0,"MOTHER'S,4TH OF JULY CIRCUS ANIMAL COOKIES","MUFFINS,BLUEBERRY,TOASTER-TYPE"
7,"MOTHER'S,4TH OF JULY CIRCUS ANIMAL COOKIES","MURRAY,OLD FASHIONED ICED OATMEAL COOKIES"
0,"MOTHER'S,CIRCUS ANIMAL COOKIES","DOUGHNUTS,CAKE-TYPE,CHOC,SUGARED OR GLAZED"
2,"MOTHER'S,CIRCUS ANIMAL COOKIES","COFFEECAKE,CINN W/CRUMB TOPPING,COMMLY PREP,ENR"
3,"MURRAY,CHOCOLATEY CHIP THINS COOKIES","PANCAKES,PLN,DRY MIX,COMPLETE,PREP"
9,"MURRAY,CHOCOLATEY CHIP THINS COOKIES","CAKE,POUND,COMMLY PREP,FAT-FREE"
0,"MURRAY,LEMON CREME SNDWCH COOKIES","ARCHWAY Home Style Cookies, Old Fashioned Windmill Cookies"
3,"MURRAY,LEMON CREME SNDWCH COOKIES","BREAD,IRISH SODA,PREP FROM RECIPE"
3,"MURRAY,OLD FASHIONED ICED OATMEAL COOKIES","AUSTIN,CHOCOLATEY PNUT BUTTER CRACKERS,SANDWICH-TYPE"
6,"MURRAY,OLD FASHIONED ICED OATMEAL COOKIES","TORTILLAS,RTB OR -FRY,CORN"
4,"MURRAY,SOUTHERN KITCHEN,ICED OATMEAL COOKIES","COOKIES,PNUT BUTTER,PREP FROM RECIPE"
7,"MURRAY,SOUTHERN KITCHEN,ICED OATMEAL COOKIES","ROLLS,DINNER,EGG"
0,"MURRAY,SUGAR FREE,FUDGE DIPPED MINT COOKIES","CRACKERS,SALTINES,LO SALT (INCL OYSTER,SODA,SOUP)"
9,"MURRAY,SUGAR FREE,FUDGE DIPPED MINT COOKIES","TSTR PSTRS,FRT,TSTD (INCL APPL,BLUEBERRY,CHERRY,STRAWBERRY)"
1,"MURRAY,SUGAR FREE,PNUT BUTTER COOKIES","BREAD,RICE BRAN,TOASTED"
7,"MURRAY,SUGAR FREE,PNUT BUTTER COOKIES","CRACKERS,WHEAT,LOW SALT"
0,"SUNSHINE,CHEEZ-IT,CHEDDAR JACK CRACKERS","COOKIES,LADYFINGERS,WO/LEMON JUC&RIND"
2,"SUNSHINE,CHEEZ-IT,CHEDDAR JACK CRACKERS","BREAD,PROT,TSTD (INCL GLUTEN)"
0,"SUNSHINE,GRIPZ,CHEEZ-IT MIXX & CHEESY PIZZA CRACKERS","CRACKERS,WHOLE-WHEAT,RED FAT"
3,"SUNSHINE,GRIPZ,CHEEZ-IT MIXX & CHEESY PIZZA CRACKERS","MUFFINS,BLUEBERRY,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK"
6,"SUNSHINE,CHEEZ-IT,ITALIAN FOUR CHS CRACKERS","PANCAKES,PLN,DRY MIX,INCOMPLETE (INCL BTTRMLK)"
7,"SUNSHINE,CHEEZ-IT,ITALIAN FOUR CHS CRACKERS","MURRAY,SUGAR FREE,LEMON CREME SNDWCH COOKIES"
0,"SUNSHINE,CHEEZ-IT,PEPPER JACK CRACKERS","BREAD,PUMPERNICKEL,TSTD"
6,"SUNSHINE,CHEEZ-IT,PEPPER JACK CRACKERS","BREAD,WHEAT"
7,"SUNSHINE,CHEEZ-IT,SNACK MIX,WHITE CHEDDAR","BREAD,WHITE,COMMLY PREP,TSTD"
8,"SUNSHINE,CHEEZ-IT,SNACK MIX,WHITE CHEDDAR","WAFFLE,PLN,FRZ,RTH,MICROWAVE"
3,"AUSTIN,PNUT BUTTER ON TOASTY CRACKERS,SANDWICH-TYPE","BREAD,EGG,TOASTED"
9,"AUSTIN,PNUT BUTTER ON TOASTY CRACKERS,SANDWICH-TYPE","PANCAKES,PLN,DRY MIX,COMPLETE,PREP"
1,"FAMOUS AMOS,CHOC SNDWCH CREME COOKIES","MURRAY,SUGAR FREE,FUDGE DIPPED WAFERS"
9,"FAMOUS AMOS,CHOC SNDWCH CREME COOKIES","KASHI,H2H WOVEN WHEAT CRACKER,ORIGINAL"
3,"FAMOUS AMOS,VANILLA SNDWCH CREME COOKIES","TOASTER PASTRIES,KELLOGG,KELLOGG'S POP TARTS,FRSTD CHOC FUDG"
7,"FAMOUS AMOS,VANILLA SNDWCH CREME COOKIES","CAKE,SPONGE,PREP FROM RECIPE"
4,"KEEBLER,READY CRUST,GRAHAM PIE CRUST (10""),RED FAT","KASHI,H2H WOVEN WHEAT CRACKER,RSTD GARLIC"
6,"KEEBLER,READY CRUST,GRAHAM PIE CRUST (10""),RED FAT","DANISH PASTRY,NUT (INCL ALMOND,RAISIN NUT,CINN NUT)"
5,"MOTHER'S,VANILLA SNDWCH COOKIES","PIE,CHOC MOUSSE,PREP FROM MIX,NO-BAKE TYPE"
8,"MOTHER'S,VANILLA SNDWCH COOKIES","BREAD,RAISIN,TSTD,ENR"
1,"COOKIE,VANILLA W/ CARAMEL,COCNT,& CHOC COATING","CRACKERS,RYE,WAFERS,SEASONED"
5,"COOKIE,VANILLA W/ CARAMEL,COCNT,& CHOC COATING","SUNSHINE,GRIPZ,CHEEZ-IT MIXX & CHEESY PIZZA CRACKERS"
3,"COOKIE,BUTTER OR SUGAR,W/ CHOC ICING OR FILLING","KEEBLER,TOWN HOUSE,RED FAT CRACKERS"
4,"COOKIE,BUTTER OR SUGAR,W/ CHOC ICING OR FILLING","BREAD,WHITE,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK"
3,"COOKIE,CHOC,W/ ICING OR COATING","BREAD,PROT (INCL GLUTEN)"
6,"COOKIE,CHOC,W/ ICING OR COATING","COFFEECAKE,CHEESE"
0,"COOKIES,CHOC SNDWCH,W/ CREME FILLING,RED FAT","PIE,BANANA CRM,PREP FROM RECIPE"
5,"COOKIES,CHOC SNDWCH,W/ CREME FILLING,RED FAT","MURRAY,COOKIE JAR CLASSICS,COCNT BARS COOKIES"
4,"COOKIES,PNUT BUTTER,COMMLY PREP,SUGAR FREE","CRACKERS,STD SNACK-TYPE,REG,LO SALT"
6,"COOKIES,PNUT BUTTER,COMMLY PREP,SUGAR FREE","KASHI,TLC,OATMEAL DK CHOC COOKIES"
6,"CAMPBELL'S,ORGANIC TOMATO JUC","POTATOES,MICROWAVED,CKD,IN SKN,FLESH&SKN,W/SALT"
